ID	Route	Call	Port	Round_trip	Time
290	3	1	QINGDAO	1	5
291	3	2	NINGBO	1	7
292	3	3	SHANGHAI	1	9
293	3	4	BUSAN(KOREA)	1	12
294	3	5	NEW YORK(NY)	1	38
295	3	6	NORFOLK(VA)	1	42
296	3	7	SAVANNAH(GA)	1	45
297	3	8	QINGDAO	1	82
298	3	1	QINGDAO	2	12
299	3	2	NINGBO	2	14
300	3	3	SHANGHAI	2	16
301	3	4	BUSAN(KOREA)	2	19
302	3	5	NEW YORK(NY)	2	45
303	3	6	NORFOLK(VA)	2	49
304	3	7	SAVANNAH(GA)	2	52
305	3	8	QINGDAO	2	89
306	3	1	QINGDAO	3	19
307	3	2	NINGBO	3	21
308	3	3	SHANGHAI	3	23
309	3	4	BUSAN(KOREA)	3	26
310	3	5	NEW YORK(NY)	3	52
311	3	6	NORFOLK(VA)	3	56
312	3	7	SAVANNAH(GA)	3	59
313	3	8	QINGDAO	3	96
314	3	1	QINGDAO	4	26
315	3	2	NINGBO	4	28
316	3	3	SHANGHAI	4	30
317	3	4	BUSAN(KOREA)	4	33
318	3	5	NEW YORK(NY)	4	59
319	3	6	NORFOLK(VA)	4	63
320	3	7	SAVANNAH(GA)	4	66
321	3	8	QINGDAO	4	103
322	3	1	QINGDAO	5	33
323	3	2	NINGBO	5	35
324	3	3	SHANGHAI	5	37
325	3	4	BUSAN(KOREA)	5	40
326	3	5	NEW YORK(NY)	5	66
327	3	6	NORFOLK(VA)	5	70
328	3	7	SAVANNAH(GA)	5	73
329	3	8	QINGDAO	5	110
330	3	1	QINGDAO	6	40
331	3	2	NINGBO	6	42
332	3	3	SHANGHAI	6	44
333	3	4	BUSAN(KOREA)	6	47
334	3	5	NEW YORK(NY)	6	73
335	3	6	NORFOLK(VA)	6	77
336	3	7	SAVANNAH(GA)	6	80
337	3	8	QINGDAO	6	117
338	3	1	QINGDAO	7	47
339	3	2	NINGBO	7	49
340	3	3	SHANGHAI	7	51
341	3	4	BUSAN(KOREA)	7	54
342	3	5	NEW YORK(NY)	7	80
343	3	6	NORFOLK(VA)	7	84
344	3	7	SAVANNAH(GA)	7	87
345	3	8	QINGDAO	7	124
346	3	1	QINGDAO	8	54
347	3	2	NINGBO	8	56
348	3	3	SHANGHAI	8	58
349	3	4	BUSAN(KOREA)	8	61
350	3	5	NEW YORK(NY)	8	87
351	3	6	NORFOLK(VA)	8	91
352	3	7	SAVANNAH(GA)	8	94
353	3	8	QINGDAO	8	131
354	3	1	QINGDAO	9	61
355	3	2	NINGBO	9	63
356	3	3	SHANGHAI	9	65
357	3	4	BUSAN(KOREA)	9	68
358	3	5	NEW YORK(NY)	9	94
359	3	6	NORFOLK(VA)	9	98
360	3	7	SAVANNAH(GA)	9	101
361	3	8	QINGDAO	9	138
362	3	1	QINGDAO	10	68
363	3	2	NINGBO	10	70
364	3	3	SHANGHAI	10	72
365	3	4	BUSAN(KOREA)	10	75
366	3	5	NEW YORK(NY)	10	101
367	3	6	NORFOLK(VA)	10	105
368	3	7	SAVANNAH(GA)	10	108
369	3	8	QINGDAO	10	145
370	3	1	QINGDAO	11	75
371	3	2	NINGBO	11	77
372	3	3	SHANGHAI	11	79
373	3	4	BUSAN(KOREA)	11	82
374	3	5	NEW YORK(NY)	11	108
375	3	6	NORFOLK(VA)	11	112
376	3	7	SAVANNAH(GA)	11	115
377	3	8	QINGDAO	11	152
378	3	2	NINGBO	12	84
379	3	3	SHANGHAI	12	86
380	3	4	BUSAN(KOREA)	12	89
381	3	5	NEW YORK(NY)	12	115
382	3	6	NORFOLK(VA)	12	119
383	3	7	SAVANNAH(GA)	12	122
384	3	8	QINGDAO	12	159
385	3	2	NINGBO	13	91
386	3	3	SHANGHAI	13	93
387	3	4	BUSAN(KOREA)	13	96
388	3	5	NEW YORK(NY)	13	122
389	3	6	NORFOLK(VA)	13	126
390	3	7	SAVANNAH(GA)	13	129
391	3	8	QINGDAO	13	166
392	3	2	NINGBO	14	98
393	3	3	SHANGHAI	14	100
394	3	4	BUSAN(KOREA)	14	103
395	3	5	NEW YORK(NY)	14	129
396	3	6	NORFOLK(VA)	14	133
397	3	7	SAVANNAH(GA)	14	136
398	3	8	QINGDAO	14	173
399	3	2	NINGBO	15	105
400	3	3	SHANGHAI	15	107
401	3	4	BUSAN(KOREA)	15	110
402	3	5	NEW YORK(NY)	15	136
403	3	6	NORFOLK(VA)	15	140
404	3	7	SAVANNAH(GA)	15	143
405	4	1	SINGAPORE	1	5
406	4	2	VUNG TAU	1	8
407	4	3	HONG KONG	1	11
408	4	4	SHEKOU	1	12
409	4	5	NINGBO	1	15
410	4	6	SHANGHAI	1	16
411	4	7	BUSAN(KOREA)	1	20
412	4	8	HOUSTON(TX)	1	46
413	4	9	MOBILE(AL)	1	49
414	4	10	NEW ORLEANS,LA	1	50
415	4	11	SINGAPORE	1	89
416	4	1	SINGAPORE	2	12
417	4	2	VUNG TAU	2	15
418	4	3	HONG KONG	2	18
419	4	4	SHEKOU	2	19
420	4	5	NINGBO	2	22
421	4	6	SHANGHAI	2	23
422	4	7	BUSAN(KOREA)	2	27
423	4	8	HOUSTON(TX)	2	53
424	4	9	MOBILE(AL)	2	56
425	4	10	NEW ORLEANS,LA	2	57
426	4	11	SINGAPORE	2	96
427	4	1	SINGAPORE	3	19
428	4	2	VUNG TAU	3	22
429	4	3	HONG KONG	3	25
430	4	4	SHEKOU	3	26
431	4	5	NINGBO	3	29
432	4	6	SHANGHAI	3	30
433	4	7	BUSAN(KOREA)	3	34
434	4	8	HOUSTON(TX)	3	60
435	4	9	MOBILE(AL)	3	63
436	4	10	NEW ORLEANS,LA	3	64
437	4	11	SINGAPORE	3	103
438	4	1	SINGAPORE	4	26
439	4	2	VUNG TAU	4	29
440	4	3	HONG KONG	4	32
441	4	4	SHEKOU	4	33
442	4	5	NINGBO	4	36
443	4	6	SHANGHAI	4	37
444	4	7	BUSAN(KOREA)	4	41
445	4	8	HOUSTON(TX)	4	67
446	4	9	MOBILE(AL)	4	70
447	4	10	NEW ORLEANS,LA	4	71
448	4	11	SINGAPORE	4	110
449	4	1	SINGAPORE	5	33
450	4	2	VUNG TAU	5	36
451	4	3	HONG KONG	5	39
452	4	4	SHEKOU	5	40
453	4	5	NINGBO	5	43
454	4	6	SHANGHAI	5	44
455	4	7	BUSAN(KOREA)	5	48
456	4	8	HOUSTON(TX)	5	74
457	4	9	MOBILE(AL)	5	77
458	4	10	NEW ORLEANS,LA	5	78
459	4	11	SINGAPORE	5	117
460	4	1	SINGAPORE	6	40
461	4	2	VUNG TAU	6	43
462	4	3	HONG KONG	6	46
463	4	4	SHEKOU	6	47
464	4	5	NINGBO	6	50
465	4	6	SHANGHAI	6	51
466	4	7	BUSAN(KOREA)	6	55
467	4	8	HOUSTON(TX)	6	81
468	4	9	MOBILE(AL)	6	84
469	4	10	NEW ORLEANS,LA	6	85
470	4	11	SINGAPORE	6	124
471	4	1	SINGAPORE	7	47
472	4	2	VUNG TAU	7	50
473	4	3	HONG KONG	7	53
474	4	4	SHEKOU	7	54
475	4	5	NINGBO	7	57
476	4	6	SHANGHAI	7	58
477	4	7	BUSAN(KOREA)	7	62
478	4	8	HOUSTON(TX)	7	88
479	4	9	MOBILE(AL)	7	91
480	4	10	NEW ORLEANS,LA	7	92
481	4	11	SINGAPORE	7	131
482	4	1	SINGAPORE	8	54
483	4	2	VUNG TAU	8	57
484	4	3	HONG KONG	8	60
485	4	4	SHEKOU	8	61
486	4	5	NINGBO	8	64
487	4	6	SHANGHAI	8	65
488	4	7	BUSAN(KOREA)	8	69
489	4	8	HOUSTON(TX)	8	95
490	4	9	MOBILE(AL)	8	98
491	4	10	NEW ORLEANS,LA	8	99
492	4	11	SINGAPORE	8	138
493	4	1	SINGAPORE	9	61
494	4	2	VUNG TAU	9	64
495	4	3	HONG KONG	9	67
496	4	4	SHEKOU	9	68
497	4	5	NINGBO	9	71
498	4	6	SHANGHAI	9	72
499	4	7	BUSAN(KOREA)	9	76
500	4	8	HOUSTON(TX)	9	102
501	4	9	MOBILE(AL)	9	105
502	4	10	NEW ORLEANS,LA	9	106
503	4	11	SINGAPORE	9	145
504	4	1	SINGAPORE	10	68
505	4	2	VUNG TAU	10	71
506	4	3	HONG KONG	10	74
507	4	4	SHEKOU	10	75
508	4	5	NINGBO	10	78
509	4	6	SHANGHAI	10	79
510	4	7	BUSAN(KOREA)	10	83
511	4	8	HOUSTON(TX)	10	109
512	4	9	MOBILE(AL)	10	112
513	4	10	NEW ORLEANS,LA	10	113
514	4	11	SINGAPORE	10	152
515	4	1	SINGAPORE	11	75
516	4	2	VUNG TAU	11	78
517	4	3	HONG KONG	11	81
518	4	4	SHEKOU	11	82
519	4	5	NINGBO	11	85
520	4	6	SHANGHAI	11	86
521	4	7	BUSAN(KOREA)	11	90
522	4	8	HOUSTON(TX)	11	116
523	4	9	MOBILE(AL)	11	119
524	4	10	NEW ORLEANS,LA	11	120
525	4	11	SINGAPORE	11	159
526	4	1	SINGAPORE	12	82
527	4	2	VUNG TAU	12	85
528	4	3	HONG KONG	12	88
529	4	4	SHEKOU	12	89
530	4	5	NINGBO	12	92
531	4	6	SHANGHAI	12	93
532	4	7	BUSAN(KOREA)	12	97
533	4	8	HOUSTON(TX)	12	123
534	4	9	MOBILE(AL)	12	126
535	4	10	NEW ORLEANS,LA	12	127
536	4	11	SINGAPORE	12	166
537	4	2	VUNG TAU	13	92
538	4	3	HONG KONG	13	95
539	4	4	SHEKOU	13	96
540	4	5	NINGBO	13	99
541	4	6	SHANGHAI	13	100
542	4	7	BUSAN(KOREA)	13	104
543	4	8	HOUSTON(TX)	13	130
544	4	9	MOBILE(AL)	13	133
545	4	10	NEW ORLEANS,LA	13	134
546	4	11	SINGAPORE	13	173
547	4	2	VUNG TAU	14	99
548	4	3	HONG KONG	14	102
549	4	4	SHEKOU	14	103
550	4	5	NINGBO	14	106
551	4	6	SHANGHAI	14	107
552	4	7	BUSAN(KOREA)	14	111
553	4	8	HOUSTON(TX)	14	137
554	4	9	MOBILE(AL)	14	140
555	4	10	NEW ORLEANS,LA	14	141
556	5	1	XIAMEN	1	5
557	5	2	KAOHSIUNG	1	6
558	5	3	HONG KONG	1	10
559	5	4	YANTIAN	1	11
560	5	5	COLON	1	33
561	5	6	SAVANNAH(GA)	1	37
562	5	7	NEW YORK(NY)	1	41
563	5	8	NORFOLK(VA)	1	45
564	5	9	BALTIMORE(MD)	1	47
565	5	10	XIAMEN	1	75
566	5	1	XIAMEN	2	12
567	5	2	KAOHSIUNG	2	13
568	5	3	HONG KONG	2	17
569	5	4	YANTIAN	2	18
570	5	5	COLON	2	40
571	5	6	SAVANNAH(GA)	2	44
572	5	7	NEW YORK(NY)	2	48
573	5	8	NORFOLK(VA)	2	52
574	5	9	BALTIMORE(MD)	2	54
575	5	10	XIAMEN	2	82
576	5	1	XIAMEN	3	19
577	5	2	KAOHSIUNG	3	20
578	5	3	HONG KONG	3	24
579	5	4	YANTIAN	3	25
580	5	5	COLON	3	47
581	5	6	SAVANNAH(GA)	3	51
582	5	7	NEW YORK(NY)	3	55
583	5	8	NORFOLK(VA)	3	59
584	5	9	BALTIMORE(MD)	3	61
585	5	10	XIAMEN	3	89
586	5	1	XIAMEN	4	26
587	5	2	KAOHSIUNG	4	27
588	5	3	HONG KONG	4	31
589	5	4	YANTIAN	4	32
590	5	5	COLON	4	54
591	5	6	SAVANNAH(GA)	4	58
592	5	7	NEW YORK(NY)	4	62
593	5	8	NORFOLK(VA)	4	66
594	5	9	BALTIMORE(MD)	4	68
595	5	10	XIAMEN	4	96
596	5	1	XIAMEN	5	33
597	5	2	KAOHSIUNG	5	34
598	5	3	HONG KONG	5	38
599	5	4	YANTIAN	5	39
600	5	5	COLON	5	61
601	5	6	SAVANNAH(GA)	5	65
602	5	7	NEW YORK(NY)	5	69
603	5	8	NORFOLK(VA)	5	73
604	5	9	BALTIMORE(MD)	5	75
605	5	10	XIAMEN	5	103
606	5	1	XIAMEN	6	40
607	5	2	KAOHSIUNG	6	41
608	5	3	HONG KONG	6	45
609	5	4	YANTIAN	6	46
610	5	5	COLON	6	68
611	5	6	SAVANNAH(GA)	6	72
612	5	7	NEW YORK(NY)	6	76
613	5	8	NORFOLK(VA)	6	80
614	5	9	BALTIMORE(MD)	6	82
615	5	10	XIAMEN	6	110
616	5	1	XIAMEN	7	47
617	5	2	KAOHSIUNG	7	48
618	5	3	HONG KONG	7	52
619	5	4	YANTIAN	7	53
620	5	5	COLON	7	75
621	5	6	SAVANNAH(GA)	7	79
622	5	7	NEW YORK(NY)	7	83
623	5	8	NORFOLK(VA)	7	87
624	5	9	BALTIMORE(MD)	7	89
625	5	10	XIAMEN	7	117
626	5	1	XIAMEN	8	54
627	5	2	KAOHSIUNG	8	55
628	5	3	HONG KONG	8	59
629	5	4	YANTIAN	8	60
630	5	5	COLON	8	82
631	5	6	SAVANNAH(GA)	8	86
632	5	7	NEW YORK(NY)	8	90
633	5	8	NORFOLK(VA)	8	94
634	5	9	BALTIMORE(MD)	8	96
635	5	10	XIAMEN	8	124
636	5	1	XIAMEN	9	61
637	5	2	KAOHSIUNG	9	62
638	5	3	HONG KONG	9	66
639	5	4	YANTIAN	9	67
640	5	5	COLON	9	89
641	5	6	SAVANNAH(GA)	9	93
642	5	7	NEW YORK(NY)	9	97
643	5	8	NORFOLK(VA)	9	101
644	5	9	BALTIMORE(MD)	9	103
645	5	10	XIAMEN	9	131
646	5	1	XIAMEN	10	68
647	5	2	KAOHSIUNG	10	69
648	5	3	HONG KONG	10	73
649	5	4	YANTIAN	10	74
650	5	5	COLON	10	96
651	5	6	SAVANNAH(GA)	10	100
652	5	7	NEW YORK(NY)	10	104
653	5	8	NORFOLK(VA)	10	108
654	5	9	BALTIMORE(MD)	10	110
655	5	10	XIAMEN	10	138
656	5	2	KAOHSIUNG	11	76
657	5	3	HONG KONG	11	80
658	5	4	YANTIAN	11	81
659	5	5	COLON	11	103
660	5	6	SAVANNAH(GA)	11	107
661	5	7	NEW YORK(NY)	11	111
662	5	8	NORFOLK(VA)	11	115
663	5	9	BALTIMORE(MD)	11	117
664	5	10	XIAMEN	11	145
665	5	2	KAOHSIUNG	12	83
666	5	3	HONG KONG	12	87
667	5	4	YANTIAN	12	88
668	5	5	COLON	12	110
669	5	6	SAVANNAH(GA)	12	114
670	5	7	NEW YORK(NY)	12	118
671	5	8	NORFOLK(VA)	12	122
672	5	9	BALTIMORE(MD)	12	124
673	5	10	XIAMEN	12	152
674	5	2	KAOHSIUNG	13	90
675	5	3	HONG KONG	13	94
676	5	4	YANTIAN	13	95
677	5	5	COLON	13	117
678	5	6	SAVANNAH(GA)	13	121
679	5	7	NEW YORK(NY)	13	125
680	5	8	NORFOLK(VA)	13	129
681	5	9	BALTIMORE(MD)	13	131
682	5	10	XIAMEN	13	159
683	5	2	KAOHSIUNG	14	97
684	5	3	HONG KONG	14	101
685	5	4	YANTIAN	14	102
686	5	5	COLON	14	124
687	5	6	SAVANNAH(GA)	14	128
688	5	7	NEW YORK(NY)	14	132
689	5	8	NORFOLK(VA)	14	136
690	5	9	BALTIMORE(MD)	14	138
691	5	10	XIAMEN	14	166
692	5	2	KAOHSIUNG	15	104
693	5	3	HONG KONG	15	108
694	5	4	YANTIAN	15	109
695	5	5	COLON	15	131
696	5	6	SAVANNAH(GA)	15	135
697	5	7	NEW YORK(NY)	15	139
698	5	8	NORFOLK(VA)	15	143
699	5	9	BALTIMORE(MD)	15	145
700	5	10	XIAMEN	15	173
701	5	2	KAOHSIUNG	16	111
702	5	3	HONG KONG	16	115
703	5	4	YANTIAN	16	116
704	5	5	COLON	16	138
705	5	6	SAVANNAH(GA)	16	142
706	5	7	NEW YORK(NY)	16	146
707	5	8	NORFOLK(VA)	16	150
708	5	9	BALTIMORE(MD)	16	152
709	6	1	YANTIAN	1	5
710	6	2	NINGBO	1	8
711	6	3	SHANGHAI	1	10
712	6	4	LOS ANGELES(CA)	1	23
713	6	5	OAKLAND(CA)	1	28
714	6	6	DUTCH HARBOR(AK)	1	41
715	6	7	BUSAN(KOREA)	1	50
716	6	8	YANTIAN	1	54
717	6	1	YANTIAN	2	12
718	6	2	NINGBO	2	15
719	6	3	SHANGHAI	2	17
720	6	4	LOS ANGELES(CA)	2	30
721	6	5	OAKLAND(CA)	2	35
722	6	6	DUTCH HARBOR(AK)	2	48
723	6	7	BUSAN(KOREA)	2	57
724	6	8	YANTIAN	2	61
725	6	1	YANTIAN	3	19
726	6	2	NINGBO	3	22
727	6	3	SHANGHAI	3	24
728	6	4	LOS ANGELES(CA)	3	37
729	6	5	OAKLAND(CA)	3	42
730	6	6	DUTCH HARBOR(AK)	3	55
731	6	7	BUSAN(KOREA)	3	64
732	6	8	YANTIAN	3	68
