ID	Route	Call	Port	Round_trip	Time
1021	7	2	QINGDAO	11	79
1022	7	3	NINGBO	11	81
1023	7	4	NANSHA	11	85
1024	7	5	SHEKOU	11	86
1025	7	6	SINGAPORE	11	91
1026	7	7	JEDDAH	11	102
1027	7	8	AIN SUKHNA	11	106
1028	7	9	AQABA	11	109
1029	7	10	JEDDAH	11	114
1030	7	11	PORT KLANG	11	128
1031	7	12	NINGBO	11	135
1032	7	13	TIANJIN XINGANG	11	140
1033	7	2	QINGDAO	12	86
1034	7	3	NINGBO	12	88
1035	7	4	NANSHA	12	92
1036	7	5	SHEKOU	12	93
1037	7	6	SINGAPORE	12	98
1038	7	7	JEDDAH	12	109
1039	7	8	AIN SUKHNA	12	113
1040	7	9	AQABA	12	116
1041	7	10	JEDDAH	12	121
1042	7	11	PORT KLANG	12	135
1043	7	12	NINGBO	12	142
1044	7	13	TIANJIN XINGANG	12	147
1045	7	2	QINGDAO	13	93
1046	7	3	NINGBO	13	95
1047	7	4	NANSHA	13	99
1048	7	5	SHEKOU	13	100
1049	7	6	SINGAPORE	13	105
1050	7	7	JEDDAH	13	116
1051	7	8	AIN SUKHNA	13	120
1052	7	9	AQABA	13	123
1053	7	10	JEDDAH	13	128
1054	7	11	PORT KLANG	13	142
1055	7	12	NINGBO	13	149
1056	7	13	TIANJIN XINGANG	13	154
1057	7	2	QINGDAO	14	100
1058	7	3	NINGBO	14	102
1059	7	4	NANSHA	14	106
1060	7	5	SHEKOU	14	107
1061	7	6	SINGAPORE	14	112
1062	7	7	JEDDAH	14	123
1063	7	8	AIN SUKHNA	14	127
1064	7	9	AQABA	14	130
1065	7	10	JEDDAH	14	135
1066	7	11	PORT KLANG	14	149
1067	7	12	NINGBO	14	156
1068	7	13	TIANJIN XINGANG	14	161
1069	7	2	QINGDAO	15	107
1070	7	3	NINGBO	15	109
1071	7	4	NANSHA	15	113
1072	7	5	SHEKOU	15	114
1073	7	6	SINGAPORE	15	119
1074	7	7	JEDDAH	15	130
1075	7	8	AIN SUKHNA	15	134
1076	7	9	AQABA	15	137
1077	7	10	JEDDAH	15	142
1078	7	11	PORT KLANG	15	156
1079	7	12	NINGBO	15	163
1080	7	13	TIANJIN XINGANG	15	168
1081	7	2	QINGDAO	16	114
1082	7	3	NINGBO	16	116
1083	7	4	NANSHA	16	120
1084	7	5	SHEKOU	16	121
1085	7	6	SINGAPORE	16	126
1086	7	7	JEDDAH	16	137
1087	7	8	AIN SUKHNA	16	141
1088	7	9	AQABA	16	144
1089	7	10	JEDDAH	16	149
1090	7	11	PORT KLANG	16	163
1091	7	12	NINGBO	16	170
1092	7	13	TIANJIN XINGANG	16	175
1093	8	1	SHANGHAI	1	7
1094	8	2	NINGBO	1	9
1095	8	3	TAIPEI	1	11
1096	8	4	XIAMEN	1	12
1097	8	5	SHEKOU	1	14
1098	8	6	SINGAPORE	1	19
1099	8	7	DJIBOUTI	1	28
1100	8	8	JEDDAH	1	32
1101	8	9	AIN SUKHNA	1	36
1102	8	10	AQABA	1	39
1103	8	11	DJIBOUTI	1	44
1104	8	12	SINGAPORE	1	55
1105	8	13	SHANGHAI	1	63
1106	8	1	SHANGHAI	2	14
1107	8	2	NINGBO	2	16
1108	8	3	TAIPEI	2	18
1109	8	4	XIAMEN	2	19
1110	8	5	SHEKOU	2	21
1111	8	6	SINGAPORE	2	26
1112	8	7	DJIBOUTI	2	35
1113	8	8	JEDDAH	2	39
1114	8	9	AIN SUKHNA	2	43
1115	8	10	AQABA	2	46
1116	8	11	DJIBOUTI	2	51
1117	8	12	SINGAPORE	2	62
1118	8	13	SHANGHAI	2	70
1119	8	1	SHANGHAI	3	21
1120	8	2	NINGBO	3	23
1121	8	3	TAIPEI	3	25
1122	8	4	XIAMEN	3	26
1123	8	5	SHEKOU	3	28
1124	8	6	SINGAPORE	3	33
1125	8	7	DJIBOUTI	3	42
1126	8	8	JEDDAH	3	46
1127	8	9	AIN SUKHNA	3	50
1128	8	10	AQABA	3	53
1129	8	11	DJIBOUTI	3	58
1130	8	12	SINGAPORE	3	69
1131	8	13	SHANGHAI	3	77
1132	8	1	SHANGHAI	4	28
1133	8	2	NINGBO	4	30
1134	8	3	TAIPEI	4	32
1135	8	4	XIAMEN	4	33
1136	8	5	SHEKOU	4	35
1137	8	6	SINGAPORE	4	40
1138	8	7	DJIBOUTI	4	49
1139	8	8	JEDDAH	4	53
1140	8	9	AIN SUKHNA	4	57
1141	8	10	AQABA	4	60
1142	8	11	DJIBOUTI	4	65
1143	8	12	SINGAPORE	4	76
1144	8	13	SHANGHAI	4	84
1145	8	1	SHANGHAI	5	35
1146	8	2	NINGBO	5	37
1147	8	3	TAIPEI	5	39
1148	8	4	XIAMEN	5	40
1149	8	5	SHEKOU	5	42
1150	8	6	SINGAPORE	5	47
1151	8	7	DJIBOUTI	5	56
1152	8	8	JEDDAH	5	60
1153	8	9	AIN SUKHNA	5	64
1154	8	10	AQABA	5	67
1155	8	11	DJIBOUTI	5	72
1156	8	12	SINGAPORE	5	83
1157	8	13	SHANGHAI	5	91
1158	8	1	SHANGHAI	6	42
1159	8	2	NINGBO	6	44
1160	8	3	TAIPEI	6	46
1161	8	4	XIAMEN	6	47
1162	8	5	SHEKOU	6	49
1163	8	6	SINGAPORE	6	54
1164	8	7	DJIBOUTI	6	63
1165	8	8	JEDDAH	6	67
1166	8	9	AIN SUKHNA	6	71
1167	8	10	AQABA	6	74
1168	8	11	DJIBOUTI	6	79
1169	8	12	SINGAPORE	6	90
1170	8	13	SHANGHAI	6	98
1171	8	1	SHANGHAI	7	49
1172	8	2	NINGBO	7	51
1173	8	3	TAIPEI	7	53
1174	8	4	XIAMEN	7	54
