ID	Route	Call	Port	Round_trip	Time
166	1	4	DUNKERQUE	10	74
167	1	5	LE HAVRE	10	75
168	1	6	NEW YORK(NY)	10	85
169	1	7	SAVANNAH(GA)	10	87
170	1	8	KINGSTON	10	91
171	1	9	PAPEETE	10	106
172	1	10	NOUMEA	10	113
173	1	11	BRISBANE	10	115
174	1	12	SYDNEY	10	118
175	1	13	MELBOURNE	10	120
176	1	14	TAURANGA	10	127
177	1	15	MANZANILLO(PA)	10	145
178	1	16	SAVANNAH(GA)	10	149
179	1	17	PHILADELPHIA(PA)	10	152
180	1	18	ZEEBRUGGE	10	161
181	1	1	ZEEBRUGGE	11	77
182	1	2	ROTTERDAM	11	78
183	1	3	LONDON GATEWAY PORT(ESS)	11	80
184	1	4	DUNKERQUE	11	81
185	1	5	LE HAVRE	11	82
186	1	6	NEW YORK(NY)	11	92
187	1	7	SAVANNAH(GA)	11	94
188	1	8	KINGSTON	11	98
189	1	9	PAPEETE	11	113
190	1	10	NOUMEA	11	120
191	1	11	BRISBANE	11	122
192	1	12	SYDNEY	11	125
193	1	13	MELBOURNE	11	127
194	1	14	TAURANGA	11	134
195	1	15	MANZANILLO(PA)	11	152
196	1	16	SAVANNAH(GA)	11	156
197	1	17	PHILADELPHIA(PA)	11	159
198	1	18	ZEEBRUGGE	11	168
199	1	1	ZEEBRUGGE	12	84
200	1	2	ROTTERDAM	12	85
201	1	3	LONDON GATEWAY PORT(ESS)	12	87
202	1	4	DUNKERQUE	12	88
203	1	5	LE HAVRE	12	89
204	1	6	NEW YORK(NY)	12	99
205	1	7	SAVANNAH(GA)	12	101
206	1	8	KINGSTON	12	105
207	1	9	PAPEETE	12	120
208	1	10	NOUMEA	12	127
209	1	11	BRISBANE	12	129
210	1	12	SYDNEY	12	132
211	1	13	MELBOURNE	12	134
212	1	14	TAURANGA	12	141
213	1	15	MANZANILLO(PA)	12	159
214	1	16	SAVANNAH(GA)	12	163
215	1	17	PHILADELPHIA(PA)	12	166
216	1	18	ZEEBRUGGE	12	175
217	2	1	LONDON GATEWAY PORT(ESS)	1	7
218	2	2	ROTTERDAM	1	8
219	2	3	HAMBURG	1	10
220	2	4	ANTWERP	1	13
221	2	5	LE HAVRE	1	16
222	2	6	FOS SUR MER	1	23
223	2	7	LA SPEZIA	1	25
224	2	8	GIOIA TAURO	1	27
225	2	9	POINTE DES GALETS	1	43
226	2	10	PORT LOUIS	1	45
227	2	11	SYDNEY	1	58
228	2	12	MELBOURNE	1	63
229	2	13	ADELAIDE	1	66
230	2	14	FREMANTLE	1	73
231	2	15	SINGAPORE	1	83
232	2	16	COLOMBO	1	90
233	2	17	GIOIA TAURO	1	112
234	2	1	LONDON GATEWAY PORT(ESS)	2	14
235	2	2	ROTTERDAM	2	15
236	2	3	HAMBURG	2	17
237	2	4	ANTWERP	2	20
238	2	5	LE HAVRE	2	23
239	2	6	FOS SUR MER	2	30
240	2	7	LA SPEZIA	2	32
241	2	8	GIOIA TAURO	2	34
242	2	9	POINTE DES GALETS	2	50
243	2	10	PORT LOUIS	2	52
244	2	11	SYDNEY	2	65
245	2	12	MELBOURNE	2	70
246	2	13	ADELAIDE	2	73
247	2	14	FREMANTLE	2	80
248	2	15	SINGAPORE	2	90
249	2	16	COLOMBO	2	97
250	2	17	GIOIA TAURO	2	119
251	2	1	LONDON GATEWAY PORT(ESS)	3	21
252	2	2	ROTTERDAM	3	22
