ID	Route	Call	Port	Round_trip	Time
360	3	3	MOGADISHU	15	118
361	3	4	MTWARA	15	123
362	3	5	BEIRA	15	126
363	3	6	NACALA	15	129
364	3	7	PORT VICTORIA	15	139
365	3	8	COLOMBO	15	147
366	3	2	JEBEL ALI	16	118
367	3	3	MOGADISHU	16	125
368	3	4	MTWARA	16	130
369	3	5	BEIRA	16	133
370	3	6	NACALA	16	136
371	3	7	PORT VICTORIA	16	146
372	3	8	COLOMBO	16	154
373	3	2	JEBEL ALI	17	125
374	3	3	MOGADISHU	17	132
375	3	4	MTWARA	17	137
376	3	5	BEIRA	17	140
377	3	6	NACALA	17	143
378	3	7	PORT VICTORIA	17	153
379	3	8	COLOMBO	17	161
380	3	2	JEBEL ALI	18	132
381	3	3	MOGADISHU	18	139
382	3	4	MTWARA	18	144
383	3	5	BEIRA	18	147
384	3	6	NACALA	18	150
385	3	7	PORT VICTORIA	18	160
386	3	8	COLOMBO	18	168
387	3	2	JEBEL ALI	19	139
388	3	3	MOGADISHU	19	146
389	3	4	MTWARA	19	151
390	3	5	BEIRA	19	154
391	3	6	NACALA	19	157
392	3	7	PORT VICTORIA	19	167
393	3	8	COLOMBO	19	175
394	4	1	NHAVA SHEVA	1	7
395	4	2	MUNDRA	1	9
396	4	3	JEBEL ALI	1	13
397	4	4	MOMBASA	1	21
398	4	5	DAR ES SALAAM	1	26
399	4	6	NHAVA SHEVA	1	42
400	4	1	NHAVA SHEVA	2	14
401	4	2	MUNDRA	2	16
402	4	3	JEBEL ALI	2	20
403	4	4	MOMBASA	2	28
404	4	5	DAR ES SALAAM	2	33
405	4	6	NHAVA SHEVA	2	49
406	4	1	NHAVA SHEVA	3	21
407	4	2	MUNDRA	3	23
408	4	3	JEBEL ALI	3	27
409	4	4	MOMBASA	3	35
410	4	5	DAR ES SALAAM	3	40
411	4	6	NHAVA SHEVA	3	56
412	4	1	NHAVA SHEVA	4	28
413	4	2	MUNDRA	4	30
414	4	3	JEBEL ALI	4	34
415	4	4	MOMBASA	4	42
416	4	5	DAR ES SALAAM	4	47
417	4	6	NHAVA SHEVA	4	63
418	4	1	NHAVA SHEVA	5	35
419	4	2	MUNDRA	5	37
420	4	3	JEBEL ALI	5	41
421	4	4	MOMBASA	5	49
422	4	5	DAR ES SALAAM	5	54
423	4	6	NHAVA SHEVA	5	70
424	4	2	MUNDRA	6	44
425	4	3	JEBEL ALI	6	48
426	4	4	MOMBASA	6	56
427	4	5	DAR ES SALAAM	6	61
428	4	6	NHAVA SHEVA	6	77
429	4	2	MUNDRA	7	51
430	4	3	JEBEL ALI	7	55
431	4	4	MOMBASA	7	63
432	4	5	DAR ES SALAAM	7	68
433	4	6	NHAVA SHEVA	7	84
434	4	2	MUNDRA	8	58
435	4	3	JEBEL ALI	8	62
436	4	4	MOMBASA	8	70
437	4	5	DAR ES SALAAM	8	75
438	4	6	NHAVA SHEVA	8	91
