ID	Route	Call	Port	Round_trip	Time
7732	71	3	ROTTERDAM	10	73
7733	71	2	GOTHENBURG	11	78
7734	71	3	ROTTERDAM	11	80
7735	71	2	GOTHENBURG	12	85
7736	71	3	ROTTERDAM	12	87
7737	71	2	GOTHENBURG	13	92
7738	71	3	ROTTERDAM	13	94
7739	71	2	GOTHENBURG	14	99
7740	71	3	ROTTERDAM	14	101
7741	71	2	GOTHENBURG	15	106
7742	71	3	ROTTERDAM	15	108
7743	71	2	GOTHENBURG	16	113
7744	71	3	ROTTERDAM	16	115
7745	71	2	GOTHENBURG	17	120
7746	71	3	ROTTERDAM	17	122
7747	71	2	GOTHENBURG	18	127
7748	71	3	ROTTERDAM	18	129
7749	71	2	GOTHENBURG	19	134
7750	71	3	ROTTERDAM	19	136
7751	71	2	GOTHENBURG	20	141
7752	71	3	ROTTERDAM	20	143
7753	71	2	GOTHENBURG	21	148
7754	71	3	ROTTERDAM	21	150
7755	71	2	GOTHENBURG	22	155
7756	71	3	ROTTERDAM	22	157
7757	71	2	GOTHENBURG	23	162
7758	71	3	ROTTERDAM	23	164
7759	71	2	GOTHENBURG	24	169
7760	71	3	ROTTERDAM	24	171
7761	71	2	GOTHENBURG	25	176
7762	71	3	ROTTERDAM	25	178
7763	72	1	ROTTERDAM	1	3
7764	72	2	UMEA	1	9
7765	72	3	SUNDSVALL	1	10
7766	72	4	UMEA	1	20
7767	72	5	SUNDSVALL	1	20
7768	72	6	ROTTERDAM	1	31
7769	72	1	ROTTERDAM	2	10
7770	72	2	UMEA	2	16
7771	72	3	SUNDSVALL	2	17
7772	72	4	UMEA	2	27
7773	72	5	SUNDSVALL	2	27
7774	72	6	ROTTERDAM	2	38
7775	72	1	ROTTERDAM	3	17
7776	72	2	UMEA	3	23
7777	72	3	SUNDSVALL	3	24
7778	72	4	UMEA	3	34
7779	72	5	SUNDSVALL	3	34
7780	72	6	ROTTERDAM	3	45
7781	72	1	ROTTERDAM	4	24
7782	72	2	UMEA	4	30
7783	72	3	SUNDSVALL	4	31
7784	72	4	UMEA	4	41
7785	72	5	SUNDSVALL	4	41
7786	72	6	ROTTERDAM	4	52
7787	72	2	UMEA	5	37
7788	72	3	SUNDSVALL	5	38
7789	72	4	UMEA	5	48
7790	72	5	SUNDSVALL	5	48
7791	72	6	ROTTERDAM	5	59
7792	72	2	UMEA	6	44
7793	72	3	SUNDSVALL	6	45
7794	72	4	UMEA	6	55
7795	72	5	SUNDSVALL	6	55
7796	72	6	ROTTERDAM	6	66
7797	72	2	UMEA	7	51
7798	72	3	SUNDSVALL	7	52
7799	72	4	UMEA	7	62
7800	72	5	SUNDSVALL	7	62
7801	72	6	ROTTERDAM	7	73
7802	72	2	UMEA	8	58
7803	72	3	SUNDSVALL	8	59
7804	72	4	UMEA	8	69
7805	72	5	SUNDSVALL	8	69
7806	72	6	ROTTERDAM	8	80
7807	72	2	UMEA	9	65
7808	72	3	SUNDSVALL	9	66
7809	72	4	UMEA	9	76
7810	72	5	SUNDSVALL	9	76
7811	72	6	ROTTERDAM	9	87
7812	72	2	UMEA	10	72
7813	72	3	SUNDSVALL	10	73
7814	72	4	UMEA	10	83
7815	72	5	SUNDSVALL	10	83
7816	72	6	ROTTERDAM	10	94
7817	72	2	UMEA	11	79
7818	72	3	SUNDSVALL	11	80
7819	72	4	UMEA	11	90
7820	72	5	SUNDSVALL	11	90
7821	72	6	ROTTERDAM	11	101
7822	72	2	UMEA	12	86
7823	72	3	SUNDSVALL	12	87
7824	72	4	UMEA	12	97
7825	72	5	SUNDSVALL	12	97
7826	72	6	ROTTERDAM	12	108
7827	72	2	UMEA	13	93
7828	72	3	SUNDSVALL	13	94
7829	72	4	UMEA	13	104
7830	72	5	SUNDSVALL	13	104
7831	72	6	ROTTERDAM	13	115
7832	72	2	UMEA	14	100
7833	72	3	SUNDSVALL	14	101
7834	72	4	UMEA	14	111
7835	72	5	SUNDSVALL	14	111
7836	72	6	ROTTERDAM	14	122
7837	72	2	UMEA	15	107
7838	72	3	SUNDSVALL	15	108
7839	72	4	UMEA	15	118
7840	72	5	SUNDSVALL	15	118
7841	72	6	ROTTERDAM	15	129
7842	72	2	UMEA	16	114
7843	72	3	SUNDSVALL	16	115
7844	72	4	UMEA	16	125
7845	72	5	SUNDSVALL	16	125
7846	72	6	ROTTERDAM	16	136
7847	72	2	UMEA	17	121
7848	72	3	SUNDSVALL	17	122
7849	72	4	UMEA	17	132
7850	72	5	SUNDSVALL	17	132
7851	72	6	ROTTERDAM	17	143
7852	72	2	UMEA	18	128
7853	72	3	SUNDSVALL	18	129
7854	72	4	UMEA	18	139
7855	72	5	SUNDSVALL	18	139
7856	72	6	ROTTERDAM	18	150
7857	72	2	UMEA	19	135
7858	72	3	SUNDSVALL	19	136
7859	72	4	UMEA	19	146
7860	72	5	SUNDSVALL	19	146
7861	72	6	ROTTERDAM	19	157
7862	72	2	UMEA	20	142
7863	72	3	SUNDSVALL	20	143
7864	72	4	UMEA	20	153
7865	72	5	SUNDSVALL	20	153
7866	72	6	ROTTERDAM	20	164
7867	72	2	UMEA	21	149
7868	72	3	SUNDSVALL	21	150
7869	72	4	UMEA	21	160
7870	72	5	SUNDSVALL	21	160
7871	72	6	ROTTERDAM	21	171
7872	72	2	UMEA	22	156
7873	72	3	SUNDSVALL	22	157
7874	72	4	UMEA	22	167
7875	72	5	SUNDSVALL	22	167
7876	72	6	ROTTERDAM	22	178
7877	73	1	BILBAO	1	3
7878	73	2	ROTTERDAM	1	6
7879	73	3	OSLO	1	9
7880	73	4	AARHUS	1	10
7881	73	5	HELSINGBORG	1	12
7882	73	6	GDYNIA	1	13
7883	73	7	TILBURY	1	17
7884	73	8	FERROL	1	20
7885	73	9	BILBAO	1	24
7886	73	1	BILBAO	2	10
7887	73	2	ROTTERDAM	2	13
7888	73	3	OSLO	2	16
7889	73	4	AARHUS	2	17
7890	73	5	HELSINGBORG	2	19
