TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1450	15	1483	2	PORT QASIM	5	36	1	1484	3	KARACHI	37
1451	15	1484	3	KARACHI	5	37	4	1485	4	JEBEL ALI	41
1452	15	1485	4	JEBEL ALI	5	41	2	1486	5	SHARJAH	43
1453	15	1486	5	SHARJAH	5	43	1	1487	6	KHALIFA PORT(ABU) DHABI	44
1454	15	1487	6	KHALIFA PORT(ABU) DHABI	5	44	1	1488	7	JEBEL ALI	45
1455	15	1488	7	JEBEL ALI	5	45	5	1495	2	PORT QASIM	50
1456	15	1489	2	PORT QASIM	6	43	1	1490	3	KARACHI	44
1457	15	1490	3	KARACHI	6	44	4	1491	4	JEBEL ALI	48
1458	15	1491	4	JEBEL ALI	6	48	2	1492	5	SHARJAH	50
1459	15	1492	5	SHARJAH	6	50	1	1493	6	KHALIFA PORT(ABU) DHABI	51
1460	15	1493	6	KHALIFA PORT(ABU) DHABI	6	51	1	1494	7	JEBEL ALI	52
1461	15	1494	7	JEBEL ALI	6	52	5	1501	2	PORT QASIM	57
1462	15	1495	2	PORT QASIM	7	50	1	1496	3	KARACHI	51
1463	15	1496	3	KARACHI	7	51	4	1497	4	JEBEL ALI	55
1464	15	1497	4	JEBEL ALI	7	55	2	1498	5	SHARJAH	57
1465	15	1498	5	SHARJAH	7	57	1	1499	6	KHALIFA PORT(ABU) DHABI	58
1466	15	1499	6	KHALIFA PORT(ABU) DHABI	7	58	1	1500	7	JEBEL ALI	59
1467	15	1500	7	JEBEL ALI	7	59	5	1507	2	PORT QASIM	64
1468	15	1501	2	PORT QASIM	8	57	1	1502	3	KARACHI	58
1469	15	1502	3	KARACHI	8	58	4	1503	4	JEBEL ALI	62
1470	15	1503	4	JEBEL ALI	8	62	2	1504	5	SHARJAH	64
1471	15	1504	5	SHARJAH	8	64	1	1505	6	KHALIFA PORT(ABU) DHABI	65
1472	15	1505	6	KHALIFA PORT(ABU) DHABI	8	65	1	1506	7	JEBEL ALI	66
1473	15	1506	7	JEBEL ALI	8	66	5	1513	2	PORT QASIM	71
1474	15	1507	2	PORT QASIM	9	64	1	1508	3	KARACHI	65
